date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,month,month_label,wipt
2015-03-05,Quarter1,sweing,Thursday,4,0.7,26.82,1117.0,7080,50,0.0,0,0,59,0.75,3,March,0.057624918883841664
2015-03-07,Quarter1,sweing,Saturday,4,0.7,26.82,1195.0,6960,60,0.0,0,0,58,0.801,3,March,0.061674237508111615
2015-03-07,Quarter1,finishing,Saturday,4,0.7,3.94,1039.0,960,0,0.0,0,0,8,0.665,3,March,0.053575600259571705
2015-03-08,Quarter2,finishing,Sunday,4,0.75,3.94,1039.0,960,0,0.0,0,0,8,0.891,3,March,0.053575600259571705
2015-03-08,Quarter2,sweing,Sunday,4,0.75,26.82,1082.0,6840,65,0.0,0,0,57,0.85,3,March,0.055807916937053864
2015-03-09,Quarter2,sweing,Monday,4,0.75,26.82,1079.0,7020,65,0.0,0,0,58,0.85,3,March,0.05565217391304348
2015-03-09,Quarter2,finishing,Monday,4,0.75,3.94,1039.0,0,960,0.0,0,0,8,0.795,3,March,0.053575600259571705
2015-03-10,Quarter2,finishing,Tuesday,4,0.75,3.94,1039.0,960,0,0.0,0,0,8,0.882,3,March,0.053575600259571705
2015-03-10,Quarter2,sweing,Tuesday,4,0.75,26.82,1104.0,5880,65,0.0,0,0,59,0.85,3,March,0.056950032446463336
2015-03-11,Quarter2,finishing,Wednesday,4,0.75,3.94,1039.0,1920,0,0.0,0,0,8,0.813,3,March,0.053575600259571705
2015-03-11,Quarter2,sweing,Wednesday,4,0.75,26.82,1054.0,7080,45,0.0,0,0,59,0.75,3,March,0.054354315379623624
2015-01-01,Quarter1,sweing,Thursday,5,0.8,11.41,668.0,3660,50,0.0,0,0,30,0.707,1,January,0.03431537962362102
2015-01-03,Quarter1,sweing,Saturday,5,0.8,11.61,659.0,7080,50,0.0,0,0,32,0.8,1,January,0.03384815055158988
2015-01-04,Quarter1,sweing,Sunday,5,0.7,45.67,884.0,6960,26,0.0,0,0,58,0.603,1,January,0.045528877352368595
2015-01-05,Quarter1,finishing,Monday,5,0.6,2.9,1039.0,960,0,0.0,0,0,8,0.759,1,January,0.053575600259571705
2015-01-05,Quarter1,sweing,Monday,5,0.6,21.98,666.0,6960,23,0.0,0,0,58,0.6,1,January,0.03421155094094744
2015-01-06,Quarter1,sweing,Tuesday,5,0.65,21.98,808.0,10440,35,0.0,0,0,58,0.65,1,January,0.04158338741077223
2015-01-07,Quarter1,sweing,Wednesday,5,0.7,21.98,413.0,9720,40,0.0,0,0,58,0.7,1,January,0.021077222582738482
2015-01-07,Quarter1,finishing,Wednesday,5,0.7,4.15,1039.0,1440,0,0.0,0,0,8,0.33,1,January,0.053575600259571705
2015-01-08,Quarter2,finishing,Thursday,5,0.7,4.15,1039.0,3840,0,0.0,0,0,8,0.821,1,January,0.053575600259571705
2015-01-08,Quarter2,sweing,Thursday,5,0.7,42.41,724.0,10260,0,0.0,0,0,57,0.234,1,January,0.03722258273848151
2015-01-10,Quarter2,sweing,Saturday,5,0.5,20.79,966.0,7680,0,0.0,0,0,56,0.388,1,January,0.04978585334198572
2015-01-10,Quarter2,finishing,Saturday,5,0.5,4.15,1039.0,1440,0,0.0,0,0,8,0.338,1,January,0.053575600259571705
2015-01-11,Quarter2,finishing,Sunday,5,0.5,4.15,1039.0,1440,0,0.0,0,0,8,0.609,1,January,0.053575600259571705
2015-01-11,Quarter2,sweing,Sunday,5,0.6,20.79,1208.0,7980,0,0.0,0,0,57,0.453,1,January,0.06234912394548994
2015-01-12,Quarter2,finishing,Monday,5,0.65,4.15,1039.0,1440,0,0.0,0,0,8,0.81,1,January,0.053575600259571705
2015-01-12,Quarter2,sweing,Monday,5,0.65,20.79,1141.0,8460,0,0.0,0,0,59,0.65,1,January,0.05887086307592473
2015-01-13,Quarter2,finishing,Tuesday,5,0.65,4.15,1039.0,1440,0,0.0,0,0,8,0.821,1,January,0.053575600259571705
2015-01-13,Quarter2,sweing,Tuesday,5,0.7,20.79,1297.0,10440,0,0.0,0,0,58,0.527,1,January,0.06696950032446464
2015-01-14,Quarter2,finishing,Wednesday,5,0.65,4.15,1039.0,1440,0,0.0,0,0,15,0.865,1,January,0.053575600259571705
2015-01-14,Quarter2,sweing,Wednesday,5,0.7,20.79,965.0,7320,0,0.0,0,0,58,0.7,1,January,0.04973393900064893
2015-01-15,Quarter3,finishing,Thursday,5,0.65,4.15,1039.0,1440,0,0.0,0,0,8,0.861,1,January,0.053575600259571705
2015-01-15,Quarter3,sweing,Thursday,5,0.7,20.79,391.0,10440,0,0.0,0,0,58,0.7,1,January,0.019935107073329007
2015-01-17,Quarter3,finishing,Saturday,5,0.65,4.15,1039.0,2700,0,0.0,0,0,15,0.987,1,January,0.053575600259571705
2015-01-17,Quarter3,sweing,Saturday,5,0.7,41.19,1052.0,10440,21,0.0,0,0,58,0.452,1,January,0.05425048669695003
2015-01-18,Quarter3,finishing,Sunday,5,0.6,4.15,1039.0,1440,0,0.0,0,0,8,0.853,1,January,0.053575600259571705
2015-01-18,Quarter3,sweing,Sunday,5,0.6,20.4,1031.0,10440,30,0.0,0,0,58,0.6,1,January,0.05316028552887735
2015-01-19,Quarter3,finishing,Monday,5,0.65,4.15,1039.0,1440,0,0.0,0,0,8,0.959,1,January,0.053575600259571705
2015-01-19,Quarter3,sweing,Monday,5,0.65,20.4,1255.0,8280,35,0.0,0,0,58,0.65,1,January,0.06478909798831928
2015-01-20,Quarter3,finishing,Tuesday,5,0.7,4.15,1039.0,1440,0,0.0,0,0,8,1.034,1,January,0.053575600259571705
2015-01-20,Quarter3,sweing,Tuesday,5,0.7,20.4,1352.0,10260,50,0.0,0,0,57,0.7,1,January,0.06982478909798832
2015-01-21,Quarter3,finishing,Wednesday,5,0.7,4.15,1039.0,2400,0,0.0,0,0,8,0.758,1,January,0.053575600259571705
2015-01-21,Quarter3,sweing,Wednesday,5,0.7,20.4,1404.0,10440,50,0.0,0,0,58,0.75,1,January,0.07252433484750162
2015-01-22,Quarter4,finishing,Thursday,5,0.7,4.15,1039.0,9000,0,0.0,0,0,15,0.743,1,January,0.053575600259571705
2015-01-22,Quarter4,sweing,Thursday,5,0.7,20.4,1480.0,10440,40,0.0,0,0,58,0.7,1,January,0.07646982478909799
2015-01-24,Quarter4,finishing,Saturday,5,0.7,4.15,1039.0,2700,0,0.0,0,0,15,0.967,1,January,0.053575600259571705
2015-01-24,Quarter4,sweing,Saturday,5,0.7,20.4,1382.0,10440,50,0.0,0,0,58,0.7,1,January,0.07138221933809215
2015-01-25,Quarter4,finishing,Sunday,5,0.7,4.15,1039.0,3060,0,0.0,0,0,17,0.974,1,January,0.053575600259571705
2015-01-25,Quarter4,sweing,Sunday,5,0.7,20.4,1217.0,10440,50,0.0,0,0,58,0.7,1,January,0.06281635301752109
2015-01-26,Quarter4,finishing,Monday,5,0.7,4.15,1039.0,2700,0,0.0,0,0,15,0.959,1,January,0.053575600259571705
2015-01-26,Quarter4,sweing,Monday,5,0.75,20.4,1118.0,10320,56,0.0,0,0,58,0.75,1,January,0.057676833225178456
2015-01-27,Quarter4,finishing,Tuesday,5,0.5,4.15,1039.0,1440,0,0.0,0,0,12,0.926,1,January,0.053575600259571705
2015-01-27,Quarter4,sweing,Tuesday,5,0.5,20.79,1455.0,6960,30,0.0,0,0,58,0.5,1,January,0.07517196625567814
2015-01-28,Quarter4,sweing,Wednesday,5,0.6,20.79,1045.0,6960,88,0.0,0,0,58,0.801,1,January,0.05388708630759247
2015-01-29,Quarter5,sweing,Thursday,5,0.65,20.79,1015.0,7080,81,0.0,0,0,59,0.8,1,January,0.05232965606748864
2015-01-31,Quarter5,finishing,Saturday,5,0.7,3.94,1039.0,240,0,0.0,0,0,2,0.972,1,January,0.053575600259571705
2015-01-31,Quarter5,sweing,Saturday,5,0.7,50.89,282.0,5880,56,0.0,0,0,59,0.657,1,January,0.01427644386761843
2015-02-02,Quarter1,sweing,Monday,5,0.5,30.1,839.0,6960,0,0.0,0,0,58,0.501,2,February,0.04319273199221285
2015-02-03,Quarter1,sweing,Tuesday,5,0.6,30.1,415.0,6960,0,0.0,0,0,58,0.415,2,February,0.02118105126541207
2015-02-04,Quarter1,sweing,Wednesday,5,0.65,30.1,326.0,5820,0,90.0,10,0,58,0.651,2,February,0.01656067488643738
2015-02-05,Quarter1,sweing,Thursday,5,0.7,30.1,557.0,6960,0,0.0,0,0,58,0.562,2,February,0.02855288773523686
2015-02-07,Quarter1,sweing,Saturday,5,0.7,30.1,687.0,7500,0,0.0,0,0,59,0.546,2,February,0.03530175210902012
2015-02-08,Quarter2,sweing,Sunday,5,0.7,30.1,754.0,7020,0,0.0,0,0,58,0.701,2,February,0.03878001297858533
2015-02-09,Quarter2,sweing,Monday,5,0.7,30.1,773.0,7020,40,0.0,0,0,58,0.701,2,February,0.03976638546398443
2015-02-10,Quarter2,sweing,Tuesday,5,0.75,30.1,855.0,7020,45,0.0,0,0,58,0.75,2,February,0.044023361453601556
2015-02-11,Quarter2,finishing,Wednesday,5,0.7,4.15,1039.0,240,0,0.0,0,0,2,0.87,2,February,0.053575600259571705
2015-02-11,Quarter2,sweing,Wednesday,5,0.75,30.1,788.0,7380,56,0.0,0,0,60,0.75,2,February,0.04054510058403634
2015-02-12,Quarter2,sweing,Thursday,5,0.75,30.1,610.0,7080,56,0.0,0,0,59,0.751,2,February,0.03130434782608696
2015-02-12,Quarter2,finishing,Thursday,5,0.7,4.15,1039.0,240,0,0.0,0,0,2,0.58,2,February,0.053575600259571705
2015-02-14,Quarter2,sweing,Saturday,5,0.75,30.1,664.0,7140,56,0.0,0,0,59,0.75,2,February,0.03410772225827385
2015-02-15,Quarter3,finishing,Sunday,5,0.75,4.15,1039.0,240,0,0.0,0,0,2,0.761,2,February,0.053575600259571705
2015-02-15,Quarter3,sweing,Sunday,5,0.8,30.1,679.0,7140,0,0.0,0,0,60,0.723,2,February,0.034886437378325766
2015-02-16,Quarter3,sweing,Monday,5,0.8,30.1,461.0,0,0,0.0,0,0,59,0.801,2,February,0.02356911096690461
2015-02-16,Quarter3,finishing,Monday,5,0.75,4.15,1039.0,1200,0,0.0,0,0,10,0.629,2,February,0.053575600259571705
2015-02-17,Quarter3,sweing,Tuesday,5,0.8,30.1,680.0,7140,0,0.0,0,0,59,0.653,2,February,0.03493835171966256
2015-02-18,Quarter3,sweing,Wednesday,5,0.8,30.1,511.0,0,0,0.0,0,0,59,0.801,2,February,0.02616482803374432
2015-02-19,Quarter3,sweing,Thursday,5,0.8,30.1,276.0,600,63,3.5,15,0,60,0.8,2,February,0.013964957819597664
2015-02-19,Quarter3,finishing,Thursday,5,0.75,5.13,1039.0,1920,0,0.0,0,0,8,0.631,2,February,0.053575600259571705
2015-02-22,Quarter4,sweing,Sunday,5,0.8,30.1,450.0,5700,0,4.5,25,0,60,0.308,2,February,0.02299805321219987
2015-02-23,Quarter4,sweing,Monday,5,0.8,30.1,541.0,7140,38,0.0,0,0,59,0.8,2,February,0.027722258273848152
2015-02-24,Quarter4,sweing,Tuesday,5,0.8,30.1,450.0,7140,50,0.0,0,0,60,0.8,2,February,0.02299805321219987
2015-02-25,Quarter4,finishing,Wednesday,5,0.8,4.6,1039.0,1080,0,0.0,0,0,9,0.903,2,February,0.053575600259571705
2015-02-25,Quarter4,sweing,Wednesday,5,0.8,30.1,15.0,1200,49,0.0,0,1,59,0.599,2,February,0.0004153147306943544
2015-02-26,Quarter4,finishing,Thursday,5,0.8,4.6,1039.0,7560,0,0.0,0,0,18,0.922,2,February,0.053575600259571705
2015-02-26,Quarter4,sweing,Thursday,5,0.35,27.48,413.0,6840,38,0.0,0,1,57,0.45,2,February,0.021077222582738482
2015-02-28,Quarter4,finishing,Saturday,5,0.8,4.6,1039.0,7560,0,0.0,0,0,18,0.922,2,February,0.053575600259571705
2015-02-28,Quarter4,sweing,Saturday,5,0.5,27.48,609.0,6840,30,0.0,0,1,57,0.55,2,February,0.03125243348475016
2015-03-01,Quarter1,sweing,Sunday,5,0.6,27.48,549.0,6720,38,0.0,0,0,56,0.707,3,March,0.028137573004542504
2015-03-02,Quarter1,sweing,Monday,5,0.65,27.48,544.0,6720,34,0.0,0,0,56,0.701,3,March,0.027878001297858532
2015-03-03,Quarter1,sweing,Tuesday,5,0.7,27.48,573.0,6840,30,0.0,0,0,57,0.701,3,March,0.029383517196625568
2015-03-03,Quarter1,finishing,Tuesday,5,0.7,4.6,1039.0,3360,0,0.0,0,0,8,0.354,3,March,0.053575600259571705
2015-03-04,Quarter1,sweing,Wednesday,5,0.7,27.48,586.0,6960,40,0.0,0,0,58,0.7,3,March,0.030058403634003895
2015-03-04,Quarter1,finishing,Wednesday,5,0.7,4.6,1039.0,960,0,0.0,0,0,8,0.592,3,March,0.053575600259571705
2015-03-05,Quarter1,sweing,Thursday,5,0.7,27.48,230.0,6960,40,0.0,0,0,58,0.7,3,March,0.011576898118105127
2015-03-07,Quarter1,finishing,Saturday,5,0.35,3.94,1039.0,2400,0,0.0,0,0,10,0.806,3,March,0.053575600259571705
2015-03-07,Quarter1,sweing,Saturday,5,0.7,27.48,541.0,6960,24,0.0,0,1,58,0.409,3,March,0.027722258273848152
2015-03-08,Quarter2,finishing,Sunday,5,0.5,3.94,1039.0,960,0,0.0,0,0,8,0.858,3,March,0.053575600259571705
2015-03-08,Quarter2,sweing,Sunday,5,0.5,26.82,711.0,7080,23,0.0,0,1,59,0.5,3,March,0.03654769630110318
2015-03-09,Quarter2,finishing,Monday,5,0.6,3.94,1039.0,0,2880,0.0,0,0,12,0.864,3,March,0.053575600259571705
2015-03-09,Quarter2,sweing,Monday,5,0.6,26.82,919.0,7080,23,0.0,0,1,59,0.6,3,March,0.047345879299156395
2015-03-10,Quarter2,finishing,Tuesday,5,0.6,3.94,1039.0,1440,0,0.0,0,0,12,0.909,3,March,0.053575600259571705
2015-03-10,Quarter2,sweing,Tuesday,5,0.65,26.82,1001.0,7080,26,0.0,0,1,59,0.65,3,March,0.05160285528877352
2015-03-11,Quarter2,finishing,Wednesday,5,0.7,3.94,1039.0,1440,0,0.0,0,0,12,0.759,3,March,0.053575600259571705
2015-03-11,Quarter2,sweing,Wednesday,5,0.7,26.82,992.0,6960,30,0.0,0,1,58,0.701,3,March,0.05113562621674238
2015-01-01,Quarter1,sweing,Thursday,6,0.8,25.9,1170.0,1920,50,0.0,0,0,56,0.8,1,January,0.06037637897469176
2015-01-03,Quarter1,sweing,Saturday,6,0.8,25.9,1152.0,6720,50,0.0,0,0,56,0.8,1,January,0.05944192083062946
2015-01-04,Quarter1,sweing,Sunday,6,0.8,11.61,539.0,6975,50,0.0,0,0,31,0.88,1,January,0.027618429591174564
2015-01-05,Quarter1,sweing,Monday,6,0.8,11.61,712.0,7200,50,0.0,0,0,32,0.8,1,January,0.036599610642439974
2015-01-06,Quarter1,sweing,Tuesday,6,0.8,11.61,910.0,4470,38,0.0,0,0,32,0.8,1,January,0.04687865022712524
2015-01-07,Quarter1,sweing,Wednesday,6,0.8,11.41,986.0,5490,50,0.0,0,0,30,0.8,1,January,0.05082414016872161
2015-01-07,Quarter1,finishing,Wednesday,6,0.8,2.9,1039.0,1800,0,0.0,0,0,10,0.667,1,January,0.053575600259571705
2015-01-08,Quarter2,sweing,Thursday,6,0.8,11.41,411.0,14640,50,0.0,0,0,30,0.8,1,January,0.020973393900064894
2015-01-10,Quarter2,sweing,Saturday,6,0.8,11.41,887.0,5490,50,0.0,0,0,30,0.8,1,January,0.04568462037637898
2015-01-11,Quarter2,sweing,Sunday,6,0.8,11.41,887.0,5490,50,0.0,0,0,30,0.8,1,January,0.04568462037637898
2015-01-11,Quarter2,finishing,Sunday,6,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.597,1,January,0.053575600259571705
2015-01-12,Quarter2,finishing,Monday,6,0.8,2.9,1039.0,1440,0,0.0,0,0,8,0.817,1,January,0.053575600259571705
2015-01-12,Quarter2,sweing,Monday,6,0.8,11.41,843.0,5670,50,0.0,0,0,32,0.8,1,January,0.04340038935756003
2015-01-13,Quarter2,sweing,Tuesday,6,0.8,11.61,1004.0,5670,50,0.0,0,0,32,0.8,1,January,0.051758598312783906
2015-01-14,Quarter2,sweing,Wednesday,6,0.8,11.61,972.0,5670,38,0.0,0,0,32,0.8,1,January,0.05009733939000649
2015-01-15,Quarter3,sweing,Thursday,6,0.8,11.61,1084.0,4950,38,0.0,0,0,32,0.8,1,January,0.05591174561972745
2015-01-17,Quarter3,sweing,Saturday,6,0.8,11.41,1067.0,5490,63,0.0,0,0,30,0.8,1,January,0.055029201817001945
2015-01-17,Quarter3,finishing,Saturday,6,0.8,2.9,1039.0,900,0,0.0,0,0,5,0.466,1,January,0.053575600259571705
2015-01-18,Quarter3,finishing,Sunday,6,0.8,2.9,1039.0,1800,0,0.0,0,0,10,0.805,1,January,0.053575600259571705
2015-01-18,Quarter3,sweing,Sunday,6,0.8,11.41,1140.0,5490,63,0.0,0,0,30,0.8,1,January,0.05881894873458793
2015-01-19,Quarter3,sweing,Monday,6,0.8,11.41,1028.0,4380,50,0.0,0,0,31,0.8,1,January,0.05300454250486697
2015-01-20,Quarter3,sweing,Tuesday,6,0.8,11.41,1047.0,5580,63,0.0,0,0,31,0.8,1,January,0.053990914990266065
2015-01-21,Quarter3,sweing,Wednesday,6,0.8,11.61,916.0,5760,75,0.0,0,0,89,0.85,1,January,0.04719013627514601
2015-01-22,Quarter4,sweing,Thursday,6,0.8,11.61,955.0,6360,63,0.0,0,0,32,0.8,1,January,0.049214795587280986
2015-01-22,Quarter4,finishing,Thursday,6,0.8,2.9,1039.0,4800,0,0.0,0,0,8,0.627,1,January,0.053575600259571705
2015-01-24,Quarter4,sweing,Saturday,6,0.8,11.61,1009.0,5640,63,0.0,0,0,32,0.801,1,January,0.05201817001946788
2015-01-25,Quarter4,sweing,Sunday,6,0.8,11.61,1181.0,5760,63,0.0,0,0,32,0.8,1,January,0.060947436729396495
2015-01-26,Quarter4,sweing,Monday,6,0.8,11.61,1072.0,5760,50,0.0,0,0,32,0.8,1,January,0.05528877352368592
2015-01-27,Quarter4,sweing,Tuesday,6,0.8,30.4,338.0,3840,34,0.0,0,0,32,0.623,1,January,0.01718364698247891
2015-01-27,Quarter4,finishing,Tuesday,6,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.622,1,January,0.053575600259571705
2015-01-28,Quarter4,finishing,Wednesday,6,0.35,2.9,1039.0,1800,0,0.0,0,0,15,0.978,1,January,0.053575600259571705
2015-01-28,Quarter4,sweing,Wednesday,6,0.35,18.79,511.0,1800,23,0.0,0,0,32,0.438,1,January,0.02616482803374432
2015-01-29,Quarter5,finishing,Thursday,6,0.5,2.9,1039.0,1200,0,0.0,0,0,10,0.899,1,January,0.053575600259571705
2015-01-29,Quarter5,sweing,Thursday,6,0.5,18.79,717.0,3960,23,0.0,0,0,33,0.5,1,January,0.03685918234912395
2015-01-31,Quarter5,finishing,Saturday,6,0.6,3.94,1039.0,1200,0,0.0,0,0,10,0.972,1,January,0.053575600259571705
2015-01-31,Quarter5,sweing,Saturday,6,0.6,18.79,799.0,3960,23,0.0,0,0,33,0.601,1,January,0.04111615833874108
2015-02-01,Quarter1,sweing,Sunday,6,0.65,18.79,881.0,3960,26,0.0,0,0,33,0.651,2,February,0.04537313432835821
2015-02-01,Quarter1,finishing,Sunday,6,0.6,2.9,1039.0,1200,0,0.0,0,0,10,0.314,2,February,0.053575600259571705
2015-02-02,Quarter1,sweing,Monday,6,0.7,18.79,2984.0,3960,30,0.0,0,0,33,0.7,2,February,0.1545489941596366
2015-02-02,Quarter1,finishing,Monday,6,0.6,2.9,1039.0,1200,0,0.0,0,0,10,0.28,2,February,0.053575600259571705
2015-02-03,Quarter1,sweing,Tuesday,6,0.7,18.79,913.0,4020,30,0.0,0,0,34,0.7,2,February,0.04703439325113563
2015-02-03,Quarter1,finishing,Tuesday,6,0.7,2.9,1039.0,960,0,0.0,0,0,8,0.495,2,February,0.053575600259571705
2015-02-04,Quarter1,sweing,Wednesday,6,0.7,18.79,941.0,3360,30,0.0,0,0,33,0.701,2,February,0.04848799480856587
2015-02-04,Quarter1,finishing,Wednesday,6,0.7,2.9,1039.0,960,0,0.0,0,0,8,0.532,2,February,0.053575600259571705
2015-02-05,Quarter1,finishing,Thursday,6,0.7,2.9,1039.0,960,0,0.0,0,0,8,0.942,2,February,0.053575600259571705
2015-02-05,Quarter1,sweing,Thursday,6,0.7,18.79,766.0,2760,30,0.0,0,0,33,0.7,2,February,0.03940298507462687
2015-02-07,Quarter1,finishing,Saturday,6,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.846,2,February,0.053575600259571705
2015-02-07,Quarter1,sweing,Saturday,6,0.75,18.79,813.0,1560,34,0.0,0,0,33,0.751,2,February,0.0418429591174562
2015-02-08,Quarter2,sweing,Sunday,6,0.75,18.79,670.0,3960,34,0.0,0,0,33,0.751,2,February,0.034419208306294614
2015-02-08,Quarter2,finishing,Sunday,6,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.61,2,February,0.053575600259571705
2015-02-09,Quarter2,finishing,Monday,6,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.888,2,February,0.053575600259571705
2015-02-09,Quarter2,sweing,Monday,6,0.75,18.79,708.0,4080,0,0.0,0,0,34,0.613,2,February,0.0363919532770928
2015-02-10,Quarter2,sweing,Tuesday,6,0.75,18.79,640.0,2400,0,0.0,0,0,34,0.751,2,February,0.03286177806619078
2015-02-10,Quarter2,finishing,Tuesday,6,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.628,2,February,0.053575600259571705
2015-02-11,Quarter2,sweing,Wednesday,6,0.8,18.79,656.0,3480,38,0.0,0,0,34,0.801,2,February,0.033692407527579495
2015-02-12,Quarter2,sweing,Thursday,6,0.8,18.79,779.0,3960,0,0.0,0,0,33,0.688,2,February,0.04007787151200519
2015-02-14,Quarter2,sweing,Saturday,6,0.8,18.79,822.0,4080,0,0.0,0,0,34,0.557,2,February,0.04231018818948735
2015-02-14,Quarter2,finishing,Saturday,6,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.483,2,February,0.053575600259571705
2015-02-15,Quarter3,sweing,Sunday,6,0.75,18.79,814.0,4080,0,0.0,0,0,34,0.682,2,February,0.041894873458792996
2015-02-15,Quarter3,finishing,Sunday,6,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.604,2,February,0.053575600259571705
2015-02-16,Quarter3,finishing,Monday,6,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.773,2,February,0.053575600259571705
2015-02-16,Quarter3,sweing,Monday,6,0.75,18.79,895.0,3960,0,0.0,0,0,33,0.751,2,February,0.04609993510707333
2015-02-17,Quarter3,sweing,Tuesday,6,0.75,18.79,726.0,3360,0,0.0,0,0,33,0.751,2,February,0.037326411421155094
2015-02-17,Quarter3,finishing,Tuesday,6,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.749,2,February,0.053575600259571705
2015-02-18,Quarter3,finishing,Wednesday,6,0.8,2.9,1039.0,1440,0,0.0,0,0,12,0.937,2,February,0.053575600259571705
2015-02-18,Quarter3,sweing,Wednesday,6,0.75,18.79,759.0,3960,34,0.0,0,0,33,0.751,2,February,0.03903958468526931
2015-02-19,Quarter3,finishing,Thursday,6,0.8,2.9,1039.0,4320,0,0.0,0,0,18,0.786,2,February,0.053575600259571705
2015-02-19,Quarter3,sweing,Thursday,6,0.75,18.79,899.0,3960,56,0.0,0,0,33,0.751,2,February,0.04630759247242051
2015-02-22,Quarter4,finishing,Sunday,6,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.832,2,February,0.053575600259571705
2015-02-22,Quarter4,sweing,Sunday,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33,0.751,2,February,0.05440622972096042
2015-02-23,Quarter4,sweing,Monday,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33,0.751,2,February,0.05674237508111616
2015-02-23,Quarter4,finishing,Monday,6,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.372,2,February,0.053575600259571705
2015-02-24,Quarter4,sweing,Tuesday,6,0.75,18.79,913.0,3360,45,0.0,0,0,33,0.751,2,February,0.04703439325113563
2015-02-24,Quarter4,finishing,Tuesday,6,0.75,2.9,1039.0,1800,0,0.0,0,0,15,0.727,2,February,0.053575600259571705
2015-02-25,Quarter4,sweing,Wednesday,6,0.75,18.79,1003.0,3960,45,0.0,0,1,33,0.751,2,February,0.051706683971447114
2015-02-25,Quarter4,finishing,Wednesday,6,0.75,2.9,1039.0,960,0,0.0,0,0,8,0.411,2,February,0.053575600259571705
2015-02-26,Quarter4,sweing,Thursday,6,0.75,18.79,912.0,3960,45,0.0,0,0,33,0.751,2,February,0.046982478909798835
2015-02-26,Quarter4,finishing,Thursday,6,0.75,2.9,1039.0,3360,0,0.0,0,0,8,0.272,2,February,0.053575600259571705
2015-02-28,Quarter4,sweing,Saturday,6,0.75,18.79,1012.0,3960,45,0.0,0,0,33,0.751,2,February,0.052173913043478265
2015-02-28,Quarter4,finishing,Saturday,6,0.75,2.9,1039.0,3360,0,0.0,0,0,8,0.272,2,February,0.053575600259571705
2015-03-01,Quarter1,sweing,Sunday,6,0.75,18.79,1193.0,3960,45,0.0,0,0,33,0.751,3,March,0.06157040882543803
2015-03-02,Quarter1,sweing,Monday,6,0.75,18.79,947.0,2880,34,0.0,0,0,33,0.751,3,March,0.048799480856586634
2015-03-03,Quarter1,sweing,Tuesday,6,0.75,20.2,402.0,3120,45,0.0,0,0,33,0.75,3,March,0.020506164828033746
2015-03-03,Quarter1,finishing,Tuesday,6,0.75,2.9,1039.0,3360,0,0.0,0,0,8,0.309,3,March,0.053575600259571705
2015-03-04,Quarter1,sweing,Wednesday,6,0.75,18.79,52.0,3960,0,0.0,0,0,33,0.332,3,March,0.0023361453601557433
2015-03-05,Quarter1,sweing,Thursday,6,0.35,22.53,1450.0,2640,0,0.0,0,1,39,0.264,3,March,0.07491239454899416
2015-03-07,Quarter1,finishing,Saturday,6,0.5,2.9,1039.0,960,0,0.0,0,0,8,0.798,3,March,0.053575600259571705
2015-03-07,Quarter1,sweing,Saturday,6,0.5,23.41,1379.0,2280,0,0.0,0,1,39,0.501,3,March,0.07122647631408177
2015-03-08,Quarter2,sweing,Sunday,6,0.6,23.41,1266.0,2520,23,0.0,0,1,38,0.601,3,March,0.065360155743024
2015-03-08,Quarter2,finishing,Sunday,6,0.6,2.9,1039.0,960,0,0.0,0,0,8,0.272,3,March,0.053575600259571705
2015-03-09,Quarter2,sweing,Monday,6,0.65,23.41,1262.0,4560,35,0.0,0,1,38,0.651,3,March,0.06515249837767684
2015-03-10,Quarter2,sweing,Tuesday,6,0.7,23.41,1180.0,4560,30,0.0,0,1,38,0.7,3,March,0.0608955223880597
2015-03-11,Quarter2,sweing,Wednesday,6,0.7,23.41,1128.0,4560,40,0.0,0,1,38,0.7,3,March,0.0581959766385464
2015-03-11,Quarter2,finishing,Wednesday,6,0.7,2.9,1039.0,720,0,0.0,0,0,6,0.395,3,March,0.053575600259571705
2015-01-01,Quarter1,sweing,Thursday,7,0.8,25.9,984.0,6720,38,0.0,0,0,56,0.8,1,January,0.05072031148604802
2015-01-01,Quarter1,finishing,Thursday,7,0.8,2.9,1039.0,960,0,0.0,0,0,8,0.541,1,January,0.053575600259571705
2015-01-03,Quarter1,sweing,Saturday,7,0.8,25.9,1138.0,6720,38,0.0,0,0,56,0.8,1,January,0.05871512005191434
2015-01-03,Quarter1,finishing,Saturday,7,0.8,3.94,1039.0,960,0,0.0,0,0,8,0.625,1,January,0.053575600259571705
